name,mean_pred,std_pred,mean_true_cate,std_true_cate,bias,rmse,mae,total_time,backend,sign_precision,pearson_correlation,target,case_id,case_slug,case_title,setting_id,n,p_x,p_w,p_z,horizon
Final Conditional PCI X-Only,0.1853337160047616,0.087177187549126,0.2433154875081338,0.191299634684863,-0.0579817715033722,0.1784186282407933,0.1232300074154843,9.548363447189333,ConditionalCensoringFinalPCIXOnlyCensoredModel,1.0,0.4714314625660838,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,5.323430614291711
Proper No PCI Conditional,0.0054649893576435,0.1133807888455685,0.2433154875081338,0.191299634684863,-0.2378504981504902,0.3019885894822355,0.2390300517157425,8.397112846374512,ProperNoPCIConditionalCensoredSurvivalForest,0.4895,0.3417867102711128,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,5.323430614291711
Final Conditional PCI Surv-Only,0.1014866445021993,0.0362661620148274,0.135791273777472,0.0658710894065927,-0.0343046292752726,0.0699391750758913,0.0578723886860233,9.242181777954102,ConditionalCensoringFinalPCISurvOnlyCensoredModel,1.0,0.4059527661067805,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,0.3291369842677525
Final Conditional PCI X-Only,0.1017717656276947,0.0404731653285454,0.135791273777472,0.0658710894065927,-0.0340195081497772,0.0780769058190351,0.06447112902358,9.257833242416382,ConditionalCensoringFinalPCIXOnlyCensoredModel,0.9895,0.1947480809716663,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,0.3291369842677525
Proper No PCI Conditional,0.0207811836269754,0.0357132028956111,0.135791273777472,0.0658710894065927,-0.1150100901504965,0.1342276083524941,0.1176267623699208,8.229720115661621,ProperNoPCIConditionalCensoredSurvivalForest,0.746,0.1752847265045611,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,0.3291369842677525
Final Conditional PCI Surv-Only,0.1113743289640255,0.0990228857925841,0.2388534612201229,0.1880401636090127,-0.1274791322560973,0.193711496071339,0.1387337242486515,11.76063323020935,ConditionalCensoringFinalPCISurvOnlyCensoredModel,0.9125,0.6415430097252516,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,5.9992397233127095
Final Conditional PCI X-Only,0.1169434859661063,0.0555078593649721,0.2388534612201229,0.1880401636090127,-0.1219099752540165,0.2279072602978768,0.1539133739993885,11.86782693862915,ConditionalCensoringFinalPCIXOnlyCensoredModel,0.975,0.0651746766314141,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,5.9992397233127095
Proper No PCI Conditional,-0.032139966200839,0.1700843502987625,0.2388534612201229,0.1880401636090127,-0.270993427420962,0.4128388388526072,0.2983210293532319,10.55011749267578,ProperNoPCIConditionalCensoredSurvivalForest,0.4805,-0.5113810123084285,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,5.9992397233127095
Final Conditional PCI Surv-Only,0.1205335781742134,0.0456438582669069,0.1367658747612299,0.0633066502024178,-0.0162322965870164,0.0670846200692664,0.0532778937882404,11.375041484832764,ConditionalCensoringFinalPCISurvOnlyCensoredModel,0.9925,0.3208507710692609,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,0.3126020150704299
Final Conditional PCI X-Only,0.1200663402970789,0.0466454517212575,0.1367658747612299,0.0633066502024178,-0.016699534464151,0.0771971600558444,0.0627228631488813,11.538959264755247,ConditionalCensoringFinalPCIXOnlyCensoredModel,0.9725,0.0851690869560071,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,0.3126020150704299
Proper No PCI Conditional,0.0435114661413253,0.0426034330068647,0.1367658747612299,0.0633066502024178,-0.0932544086199046,0.1168795336106228,0.0986408387423123,10.39802861213684,ProperNoPCIConditionalCensoredSurvivalForest,0.846,0.1591246112620739,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,0.3126020150704299
