target,setting_id,case_id,case_slug,model,train_seconds,train_n,test_n
survival.probability,S17,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.327808141708374,2000,20000
survival.probability,S17,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,10.411530494689941,2000,20000
survival.probability,S17,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.4964954853057861,2000,20000
RMST,S17,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.32689571380615234,2000,20000
RMST,S17,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,13.841283082962036,2000,20000
RMST,S17,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.5111663341522217,2000,20000
survival.probability,S17,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3091881275177002,2000,20000
survival.probability,S17,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,11.318745613098145,2000,20000
survival.probability,S17,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.5103864669799805,2000,20000
RMST,S17,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.34133410453796387,2000,20000
RMST,S17,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,13.864609479904175,2000,20000
RMST,S17,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.5560801029205322,2000,20000
survival.probability,S17,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3050382137298584,2000,20000
survival.probability,S17,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,10.903185367584229,2000,20000
survival.probability,S17,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.6911168098449707,2000,20000
RMST,S17,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.33220529556274414,2000,20000
RMST,S17,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,13.292134761810303,2000,20000
RMST,S17,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.6807658672332764,2000,20000
survival.probability,S17,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3078579902648926,2000,20000
survival.probability,S17,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,10.217711925506592,2000,20000
survival.probability,S17,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.5948646068572998,2000,20000
RMST,S17,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3074946403503418,2000,20000
RMST,S17,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,13.438154935836792,2000,20000
RMST,S17,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.5491547584533691,2000,20000
survival.probability,S17,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3203895092010498,2000,20000
survival.probability,S17,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,10.863199949264526,2000,20000
survival.probability,S17,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.4832305908203125,2000,20000
RMST,S17,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3308093547821045,2000,20000
RMST,S17,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,13.996436357498169,2000,20000
RMST,S17,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.503692626953125,2000,20000
survival.probability,S17,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.32726120948791504,2000,20000
survival.probability,S17,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,11.359720468521118,2000,20000
survival.probability,S17,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.4718964099884033,2000,20000
RMST,S17,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3081824779510498,2000,20000
RMST,S17,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,13.917272567749023,2000,20000
RMST,S17,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.5204157829284668,2000,20000
survival.probability,S17,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.315824031829834,2000,20000
survival.probability,S17,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,11.30949878692627,2000,20000
survival.probability,S17,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.488152027130127,2000,20000
RMST,S18,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.3429882526397705,2000,20000
RMST,S18,1,linear_linear_informative_strong_beneficial_large,Final Conditional,17.190430402755737,2000,20000
RMST,S18,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,1.6093947887420654,2000,20000
survival.probability,S18,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.3172032833099365,2000,20000
survival.probability,S18,1,linear_linear_informative_strong_beneficial_large,Final Conditional,12.876167297363281,2000,20000
survival.probability,S18,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,1.5964341163635254,2000,20000
RMST,S18,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.34058332443237305,2000,20000
RMST,S18,2,linear_linear_informative_weak_harmful_small,Final Conditional,17.157251834869385,2000,20000
RMST,S18,2,linear_linear_informative_weak_harmful_small,Revised Conditional,1.528564453125,2000,20000
survival.probability,S18,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.3031313419342041,2000,20000
survival.probability,S18,2,linear_linear_informative_weak_harmful_small,Final Conditional,12.942380666732788,2000,20000
survival.probability,S18,2,linear_linear_informative_weak_harmful_small,Revised Conditional,1.640040397644043,2000,20000
RMST,S18,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.33205175399780273,2000,20000
RMST,S18,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,17.709747314453125,2000,20000
RMST,S18,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,1.5315730571746826,2000,20000
survival.probability,S18,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3097503185272217,2000,20000
survival.probability,S18,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,13.621320009231567,2000,20000
survival.probability,S18,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,1.531442642211914,2000,20000
RMST,S18,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3263869285583496,2000,20000
RMST,S18,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,17.957738637924194,2000,20000
RMST,S18,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.5288419723510742,2000,20000
survival.probability,S18,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3297257423400879,2000,20000
survival.probability,S18,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,13.493679523468018,2000,20000
survival.probability,S18,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.638535737991333,2000,20000
RMST,S18,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3298029899597168,2000,20000
RMST,S18,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,17.04399824142456,2000,20000
RMST,S18,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.5583674907684326,2000,20000
survival.probability,S18,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.4776594638824463,2000,20000
survival.probability,S18,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,12.504837274551392,2000,20000
survival.probability,S18,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.56040620803833,2000,20000
RMST,S18,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.30367207527160645,2000,20000
RMST,S18,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,17.206350088119507,2000,20000
RMST,S18,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.5313477516174316,2000,20000
survival.probability,S18,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3165550231933594,2000,20000
survival.probability,S18,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,12.827108144760132,2000,20000
survival.probability,S18,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.5001447200775146,2000,20000
RMST,S18,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3380420207977295,2000,20000
RMST,S18,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,17.328417778015137,2000,20000
RMST,S18,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.520017385482788,2000,20000
survival.probability,S18,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.322650671005249,2000,20000
survival.probability,S18,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,13.076503276824951,2000,20000
survival.probability,S18,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.6883480548858643,2000,20000
RMST,S18,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.33438825607299805,2000,20000
RMST,S18,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,17.591413974761963,2000,20000
RMST,S18,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.5299525260925293,2000,20000
survival.probability,S18,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.45989537239074707,2000,20000
survival.probability,S18,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,13.253811359405518,2000,20000
survival.probability,S18,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.5277397632598877,2000,20000
RMST,S18,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.33592915534973145,2000,20000
RMST,S18,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,16.922683000564575,2000,20000
RMST,S18,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.5193431377410889,2000,20000
survival.probability,S18,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3089325428009033,2000,20000
survival.probability,S18,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,12.590795516967773,2000,20000
survival.probability,S18,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.4973053932189941,2000,20000
RMST,S18,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.33092331886291504,2000,20000
RMST,S18,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,17.142768144607544,2000,20000
RMST,S18,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.5035581588745117,2000,20000
survival.probability,S18,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.31170177459716797,2000,20000
survival.probability,S18,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,13.177590370178223,2000,20000
survival.probability,S18,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.5201337337493896,2000,20000
RMST,S18,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.33513426780700684,2000,20000
RMST,S18,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,17.302456378936768,2000,20000
RMST,S18,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.6585283279418945,2000,20000
survival.probability,S18,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.319293737411499,2000,20000
survival.probability,S18,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,13.426500082015991,2000,20000
survival.probability,S18,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.4881689548492432,2000,20000
RMST,S18,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.32643938064575195,2000,20000
RMST,S18,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,17.588631868362427,2000,20000
RMST,S18,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.5270631313323975,2000,20000
survival.probability,S18,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.31796741485595703,2000,20000
survival.probability,S18,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,13.757182598114014,2000,20000
survival.probability,S18,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.5525028705596924,2000,20000
RMST,S19,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.33715081214904785,2000,20000
RMST,S19,1,linear_linear_informative_strong_beneficial_large,Final Conditional,17.11000394821167,2000,20000
RMST,S19,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,1.7595787048339844,2000,20000
survival.probability,S19,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.3157515525817871,2000,20000
survival.probability,S19,1,linear_linear_informative_strong_beneficial_large,Final Conditional,12.783991575241089,2000,20000
survival.probability,S19,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,1.8303487300872803,2000,20000
RMST,S19,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.3469579219818115,2000,20000
RMST,S19,2,linear_linear_informative_weak_harmful_small,Final Conditional,16.936508178710938,2000,20000
RMST,S19,2,linear_linear_informative_weak_harmful_small,Revised Conditional,1.7105839252471924,2000,20000
survival.probability,S19,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.524371862411499,2000,20000
survival.probability,S19,2,linear_linear_informative_weak_harmful_small,Final Conditional,12.946482419967651,2000,20000
survival.probability,S19,2,linear_linear_informative_weak_harmful_small,Revised Conditional,1.7111108303070068,2000,20000
RMST,S19,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.34546375274658203,2000,20000
RMST,S19,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,17.345200538635254,2000,20000
RMST,S19,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,1.6936311721801758,2000,20000
survival.probability,S19,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.344266414642334,2000,20000
survival.probability,S19,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,13.291167736053467,2000,20000
survival.probability,S19,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,1.677032470703125,2000,20000
RMST,S19,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3363018035888672,2000,20000
RMST,S19,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,17.260690450668335,2000,20000
RMST,S19,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.746823787689209,2000,20000
survival.probability,S19,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3364434242248535,2000,20000
survival.probability,S19,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,13.322129964828491,2000,20000
survival.probability,S19,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.7115178108215332,2000,20000
RMST,S19,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.33722519874572754,2000,20000
RMST,S19,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,17.14375615119934,2000,20000
RMST,S19,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.8919057846069336,2000,20000
survival.probability,S19,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3171823024749756,2000,20000
survival.probability,S19,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,12.892081260681152,2000,20000
survival.probability,S19,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.6804313659667969,2000,20000
RMST,S19,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.34558820724487305,2000,20000
RMST,S19,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,16.789791345596313,2000,20000
RMST,S19,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.7153160572052002,2000,20000
survival.probability,S19,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.32465481758117676,2000,20000
survival.probability,S19,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,13.314915418624878,2000,20000
survival.probability,S19,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.6799395084381104,2000,20000
RMST,S19,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3473637104034424,2000,20000
RMST,S19,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,17.115365266799927,2000,20000
RMST,S19,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.6248743534088135,2000,20000
survival.probability,S19,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3134310245513916,2000,20000
survival.probability,S19,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,13.274515390396118,2000,20000
survival.probability,S19,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.600879430770874,2000,20000
RMST,S19,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.33420896530151367,2000,20000
RMST,S19,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,17.091610431671143,2000,20000
RMST,S19,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.6618776321411133,2000,20000
survival.probability,S19,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.30291128158569336,2000,20000
survival.probability,S19,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,13.74842119216919,2000,20000
survival.probability,S19,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.6476595401763916,2000,20000
RMST,S19,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3432917594909668,2000,20000
RMST,S19,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,17.05250835418701,2000,20000
RMST,S19,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.7601749897003174,2000,20000
survival.probability,S19,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.31944990158081055,2000,20000
survival.probability,S19,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,12.813096046447754,2000,20000
survival.probability,S19,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.833677053451538,2000,20000
RMST,S19,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.33763647079467773,2000,20000
RMST,S19,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,16.968558311462402,2000,20000
RMST,S19,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.8495197296142578,2000,20000
survival.probability,S19,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3272440433502197,2000,20000
survival.probability,S19,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,13.352309942245483,2000,20000
survival.probability,S19,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.8075177669525146,2000,20000
RMST,S19,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.32711100578308105,2000,20000
RMST,S19,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,17.297133207321167,2000,20000
RMST,S19,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.6265816688537598,2000,20000
survival.probability,S19,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.32522034645080566,2000,20000
survival.probability,S19,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,13.615462064743042,2000,20000
survival.probability,S19,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.6101584434509277,2000,20000
RMST,S19,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3386077880859375,2000,20000
RMST,S19,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,17.37186861038208,2000,20000
RMST,S19,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.7136783599853516,2000,20000
survival.probability,S19,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3239450454711914,2000,20000
survival.probability,S19,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,13.698488473892212,2000,20000
survival.probability,S19,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.6685614585876465,2000,20000
RMST,S20,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.35299253463745117,2000,20000
RMST,S20,1,linear_linear_informative_strong_beneficial_large,Final Conditional,21.685670614242554,2000,20000
RMST,S20,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,1.9985339641571045,2000,20000
survival.probability,S20,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.32598280906677246,2000,20000
survival.probability,S20,1,linear_linear_informative_strong_beneficial_large,Final Conditional,16.035121202468872,2000,20000
survival.probability,S20,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,1.9615874290466309,2000,20000
RMST,S20,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.34792089462280273,2000,20000
RMST,S20,2,linear_linear_informative_weak_harmful_small,Final Conditional,21.820269107818604,2000,20000
RMST,S20,2,linear_linear_informative_weak_harmful_small,Revised Conditional,1.978196620941162,2000,20000
survival.probability,S20,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.3369157314300537,2000,20000
survival.probability,S20,2,linear_linear_informative_weak_harmful_small,Final Conditional,16.33594560623169,2000,20000
survival.probability,S20,2,linear_linear_informative_weak_harmful_small,Revised Conditional,2.0855395793914795,2000,20000
RMST,S20,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3517026901245117,2000,20000
RMST,S20,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,22.45927143096924,2000,20000
RMST,S20,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,2.2632594108581543,2000,20000
survival.probability,S20,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3593759536743164,2000,20000
survival.probability,S20,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,17.11159658432007,2000,20000
survival.probability,S20,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,1.9492063522338867,2000,20000
RMST,S20,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.34328222274780273,2000,20000
RMST,S20,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,22.26807737350464,2000,20000
RMST,S20,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.200788736343384,2000,20000
survival.probability,S20,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.33449411392211914,2000,20000
survival.probability,S20,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,16.8048734664917,2000,20000
survival.probability,S20,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.9743854999542236,2000,20000
RMST,S20,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3522014617919922,2000,20000
RMST,S20,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,22.060191869735718,2000,20000
RMST,S20,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,2.4567549228668213,2000,20000
survival.probability,S20,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.33741164207458496,2000,20000
survival.probability,S20,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,16.57545042037964,2000,20000
survival.probability,S20,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,2.090786933898926,2000,20000
RMST,S20,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3618941307067871,2000,20000
RMST,S20,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,22.1082444190979,2000,20000
RMST,S20,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.063704490661621,2000,20000
survival.probability,S20,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.4733738899230957,2000,20000
survival.probability,S20,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,16.685747861862183,2000,20000
survival.probability,S20,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.027930974960327,2000,20000
RMST,S20,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.4525015354156494,2000,20000
RMST,S20,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,22.06015682220459,2000,20000
RMST,S20,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,2.220337152481079,2000,20000
survival.probability,S20,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.4737875461578369,2000,20000
survival.probability,S20,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,16.863857984542847,2000,20000
survival.probability,S20,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,2.0631978511810303,2000,20000
RMST,S20,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.33640146255493164,2000,20000
RMST,S20,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,21.95999503135681,2000,20000
RMST,S20,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.139439582824707,2000,20000
survival.probability,S20,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3503425121307373,2000,20000
survival.probability,S20,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,17.124054431915283,2000,20000
survival.probability,S20,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.213433265686035,2000,20000
RMST,S20,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3815617561340332,2000,20000
RMST,S20,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,21.135115146636963,2000,20000
RMST,S20,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.987593650817871,2000,20000
survival.probability,S20,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3424184322357178,2000,20000
survival.probability,S20,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,15.555235147476196,2000,20000
survival.probability,S20,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,2.015862464904785,2000,20000
RMST,S20,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.33849477767944336,2000,20000
RMST,S20,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,21.822900533676147,2000,20000
RMST,S20,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.020881414413452,2000,20000
survival.probability,S20,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.4686417579650879,2000,20000
survival.probability,S20,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,15.777451992034912,2000,20000
survival.probability,S20,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.1004700660705566,2000,20000
